378	388	392	400	415	382	395	387	393	
393	407	405	387	389	401	405	387	374	
413	400	399	402	383	375	389	380	389	
387	390	386	373	391	383	375	386	353	
395	403	395	376	390	376	358	374	376	
386	366	393	388	381	390	389	368	368	
389	378	397	377	360	383	393	369	375	
386	373	377	382	375	383	376	374	378	
359	410	369	383	374	401	371	370	366	
