8.257	10.757	11.802	12.719	13.084	13.784	14.444	14.415	14.796	
7.81	10.11	11.88	14.299	14.111	16.61	17.344	17.997	21.011	
7.667	11.491	12.547	15.41	18.417	19.689	21.492	23.306	23.286	
8.572	12.212	14.789	18.434	20.266	24.53	25.451	27.902	28.499	
8.669	13.434	16.488	22.37	25.154	25.601	27.998	32.898	33.207	
8.292	14.601	19.902	23.821	27.438	30.327	31.151	35.362	38.168	
8.471	14.164	20.709	26.452	29.88	33.989	36.136	36.171	43.37	
9.355	14.598	20.886	26.463	31.387	34.881	40.054	43.509	42.206	
9.322	16.239	23.635	27.663	30.977	34.94	41.946	38.798	41.083	
