360	350	346	332	336	334	324	332	338	
360	345	334	324	320	328	330	325	343	
329	331	333	323	330	335	329	328	319	
345	339	328	337	329	317	333	320	321	
336	337	334	339	310	338	325	329	326	
317	326	321	326	326	313	319	313	314	
339	334	323	322	322	323	316	320	324	
324	326	335	299	320	309	302	314	319	
352	320	327	296	327	315	332	320	326	
