313	304	310	279	299	282	292	275	294	
299	287	282	294	298	300	295	287	281	
295	302	300	286	288	289	290	278	280	
305	297	292	280	269	290	288	280	290	
296	296	284	290	275	296	289	286	276	
292	293	290	275	293	286	284	275	292	
302	294	287	280	278	289	293	280	285	
287	290	276	279	289	291	295	290	271	
270	291	273	286	300	288	293	282	272	
